ID,명칭,우편번호,관리자,문의 및 안내,주소,위도,경도,개요,주차 시설,어린이놀이방,영업시간,쉬는날,대표메뉴,취급메뉴,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,카페/음식점,대분류
2863658,싸이공레시피,63050,정보없음,064-748-0420,제주특별자치도 제주시 하귀로25길 2 1층,33.47971117,126.4002871,싸이공레시피는 베트남 현지 레시피로 만드는 베트남 음식 전문점이다. 2015년 서울시 마포구에서 오픈하여 맛집으로 소문난 이후 2022년에 제주로 이전했다. 상호에 나와 있듯 베트남 현지 레시피에 대한 자신감으로 요리하여 제공하며  인테리어와 차림새도 베트남의 소박한 음식점 분위기가 난다. 뒤편의 작은 마당에는 귤박스로 꾸민 작은 화단이 있어 사진 찍기에도 좋다.,가능(가게 앞 공영주차장),0,11:00~19:30<br>라스트오더 19:00,"매주 화요일, 수요일",퍼보,퍼보 / 퍼보타이 / 분보훼 / 분보싸오 / 짜조 외,정보없음,가능,정보없음,정보없음,정보없음,음식점,동남아·아시안 퓨전
2863660,모래비카페라운지,63358,정보없음,064-782-2306,제주특별자치도 제주시 해맞이해안로 462 ,33.55553966,126.7962343,모래비카페라운지는 제주시 구좌읍 월정해수욕장에 있다. 월정리 해변에서 지금은 사라진 아일랜드조르바 다음으로 생긴 카페로 이곳의 터줏대감이다. 모래비의 뜻은 월정리의 강한 바람으로 모래가 비처럼 내린다는 의미가 있다. 낮에는 커피와 크루아상 등 매일 굽는 빵을 판매하는 베이커리 카페로 운영하고 저녁 6시 이후부터는 칵테일 바로 새벽 2시까지 영업한다. 주말마다 파티가 열리는 오션뷰카페로 주변 여행지로 코난 해변  만장굴  김녕해수욕장 등이 있다.,가능,0,09:00~21:00,연중무휴,드립커피,드립커피 / 베이커리 / 칵테일 / 스페셜티커피 / 한라봉 등,정보없음,정보없음,정보없음,정보없음,"화장실:남녀구분
",카페,카페 · 디저트 · 베이커리
2863683,커트러리,63537,정보없음,0507-1386-5626,제주특별자치도 서귀포시 상예로 20 1층,33.24828382,126.3904709,커트러리는 예래초등학교 근처에 있다. 박공지붕 모양의 2층 붉은 벽돌집으로 전면은 통창이고 1층은 조리실 2층에 테이블 식당이 있다. 제주 돼지의 등심을 이용하여 수제 경양식 돈가스를 요리한다. 유아를 위한 유아용 의자가 두 가지 사이즈  어린이용 그림책  색칠공부  크레용  유아용 식기  앞치마가 준비되어 있으며 반려견 동반도 가능하다. 대표메뉴는 수제 경양식 돈가스이며  이 외에 치즈돈가스  제육덮밥  제육우동  까르보나라파스타  토마토라구파스타 등이 있다.,있음,0,11:00~20:00 (라스트오더 19:00),일요일,경양식 돈가스,치즈 돈가스 / 제육덮밥 / 제육우동 / 까르보나라파스타 / 토마토라구파스타 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,양식 · 브런치 · 스테이크
2863701,중문고등어쌈밥,63534,정보없음,0507-1361-2457,제주특별자치도 서귀포시 일주서로 1240 1층,33.26530401,126.380938,중문고등어쌈밥은 서귀포 군산 근처에 있다. 식당 옆에 11 570m²(3 500평) 규모의 꽃밭을 가꾸어 식사 전후로 유채  장미  핑크뮬리 등 꽃밭에서 사진을 찍을 수 있다. 묵은지 고등어쌈밥  전복죽  옥돔구이를 비롯해 왕돈까스 등 제주 여행 중 한 번쯤 먹게 되는 메뉴를 다양하게 준비해 가족 여행자들도 많이 찾는다. 가족 방문자를 위해 어린이 의자도 충분히 구비해 놓았다. 한쪽에선 제주산 가공식품 코너와 막걸리도 판매한다. 주변 여행지로 중문관광단지  카멜리아힐 등이 있다.,있음 (무료),0,09:30 ~21:00 (20:00 라스트오더),연중무휴,묵은지 고등어쌈밥+전복돌솥밥,"옥돔구이+전복돌솥밥, 고등어구이+전복돌솥밥, 전복죽 등",정보없음,정보없음,가능,정보없음,정보없음,음식점,해산물 · 회
2863736,심박돈 숙성흑돼지,63643,정보없음,064-782-5822,제주특별자치도 서귀포시 성산중앙로 8 1층,33.46091898,126.931572,심박돈 숙성흑돼지는 성산일출봉 진입로 좌측도로에 있다. 7일 숙성한 제주 돼지고기를 근고기로 판매하는 곳으로 근고기는 한근  600g을 말한다. 흑돼지와 백돼지를 선택할 수 있으며  숙성 고기 특유의 쫀득한 육질이 특징이고 가성비가 좋다. 식사 메뉴로 판매하는 냉면  고기국밥  고기국수도 인기다. 길 건너편에 넓은 주차장이 있어 주차가 복잡한 관광지 근처에서 편리하게 이용할 수 있다. 주변 여행지로 성산일출봉  광치기해변 등이 있다.,있음(길 건너편),0,16:00 ~ 23:00 (21:00 라스트오더),수요일,흑돼지,"백돼지, 물냉면, 명태회냉면, 고기국밥, 고기국수 등",정보없음,정보없음,정보없음,정보없음,정보없음,음식점,흑돼지 · 고기구이
2863749,레인보울,63160,정보없음,0507-1308-8725,제주특별자치도 제주시 용화로 54 1층,33.50937906,126.5091603,레인보울은 제주시 용담이동에 있다. 순수 과일 100%를 그대로 이용해서 스무디 보울을 제공하는 곳으로 물  설탕  주스  농축액  파우더를 사용하지 않는다. 건강한 디저트 또는 건강한 한 끼 식을 표방하며  다양한 색감의 차림새가 예쁘고 트로피컬 한 분위기도 이국적이어서 사진 찍기도 좋다. 계절마다 신선한 제철 과일을 사용하고 있어 구성이 변경될 수 있다.,없음,0,12:00~16:30,수요일,리얼과일보울,아메리카노 / 비건밀크셰이크 / 생과일 스무디 / 수제청 에이드 외,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2863775,반양,63501,정보없음,070-8883-8545,제주특별자치도 서귀포시 중산간서로 2985 ,33.28123038,126.2261789,반양의 ‘반’은 ‘집’이라는 뜻이며  ‘양’은 주인장의 성씨를 뜻하여 이름 지은 태국 음식 전문점이다. 붉은 벽돌과 식물  타일 장식  라탄 의자와 조명  노점 수레 모양의 셀프바 등 이국적인 인테리어로 되어 있다. 테이블마다 땅콩과 태국식 향신료  양념이 있고  팟타이  ㅤㄸㅗㅁ얌꿍  텃만꿍 등 제대로 된 태국 음식을 제공한다. 2인이 운영하는 매장이라 단체석이 따로 없으며  재료 소진 시 조기 마감될 수 있다.,가능,0,11:00~15:00<br>※ 재료소진 시 조기 마감<br>※ 13시 이후 방문 시 전화 문의 요망,매주 목요일,텃만꿍,텃만꿍 / 굴소스 볶음면 / 타마린 치킨 / 갈비쌀국수 / 팟타이 외,정보없음,가능,정보없음,정보없음,정보없음,음식점,동남아·아시안 퓨전
2863793,듀포레,63114,정보없음,064-746-4515,제주특별자치도 제주시 서해안로 579 ,33.51855845,126.5001053,듀포레는 용담해안도로 용담포구 근처에 있다. 공항뷰  오션뷰 카페로도 유명하며  프랑스의 유명 베이커리학교인 르꼬르동 출신 파티시에가 매일 직접 베이커리를 만든다. 당일 판매되지 않은 빵은 100% 폐기 처리하는 자부심 넘치는 베이커리 카페이다. 시그니처 메뉴는 더티팡도르로 200년 역사의 독일 대표 디저트이다. 주차장이 협소하여 길 건너 용담레포츠공원 주차를 권하고 있다. 주변 여행지로 올레 17코스  용연계곡  용두암 등이 있다.,있음,0,10:00~21:00,연중무휴,카이막라떼,아메리카노 / 바스크치즈케이크 / 카이막크림소보로 등,정보없음,정보없음,가능,정보없음,"화장실:남/녀 화장실 구분
부대시설:무선인터넷/ 단체석 
",카페,카페 · 디저트 · 베이커리
2863811,도리 관광농원,63346,정보없음,010-3843-9813,"제주특별자치도 제주시 비자림로 607 1, 2층",33.43397612,126.6726811,도리관광농원은 제주시 조천읍 교래사거리에 위치하고 있다. 카페와 함께 농장 체험을 할 수 있는 곳으로  커피는 서귀포 유명 커피집 유동커피와 협업하여 원두와 커피 제조 노하우 그대로 제공한다. 샌드위치  케이크  쿠키 등 다양한 베이커리류를 제공하고  제주 수공예작가들의 작품과 기념품을 판매한다. 농장에서는 양  오리  닭 먹이 주기 체험을 할 수 있으며 넓은 정원에 물허벅 같은 포토존도 있다. 다만  날씨상황에 따라 농장 체험은 제한될 수 있다. 주변 여행지로 교래자연휴양림  제주돌문화공원  에코랜드 등이 있다.,가능,0,10:00~18:00 (라스트오더 17:30),매주 월요일,아메리카노,바닐라빈 라테 / 리얼 초코 / 동백꽃 홍차 밀크티 / 허브차 / 제주 청귤 에이드 외,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2863824,도란도넛,63069,정보없음,0507-1358-1648,제주특별자치도 제주시 우령안1길 22 1층,33.48688028,126.4294372,도란도넛은 수제 도넛전문점으로  기본도넛과 토핑이 올라간 도넛이 있다. 달지 않은 도넛이라 인기가 많다. 오리지널글레이즈와 시나몬슈가  베이필드  헤이즐넛초코 등의 다양한 도넛과 음료가 있다. 17시 이후에는 무인매장으로 운영하기 때문에 도넛만 박스로 구매가 가능하다. 또 2시간 전에 미리 예약만 하면 단체 주문도 가능하다.,불가,0,09:00~21:00<br>※ 17시 이후 무인운영,매주 일요일<br>※ 기타 휴무일은 인스타그램 공지,오리지널글레이즈,오리지널글레이즈 / 시나몬슈가 / 베리필드 / 헤이즐넛초코 외,정보없음,가능,가능,가능(전화 문의),정보없음,카페,카페 · 디저트 · 베이커리
2863832,리틀보라카이 브런치&펍,63534,정보없음,064-738-0204,제주특별자치도 서귀포시 색달중앙로 38 1층,33.2586025,126.4139742,리틀보라카이는 중문관광단지 사거리에 있다. 필리핀 보라카이 콘셉트로 꾸민 브런치 식당이자 펍으로 필리핀 페소를 받는 것이 특이하다. 메뉴는 부챗살 쌀국수  황게 퐁 커리  분보싸오(분짜)  시즐링 빠따 등 아시아 퓨전 음식을 제공한다. 낮에는 브런치 카페로  저녁에는 펍으로 운영한다. 입식 테이블과 빈백의 좌식 테이블 등 다양한 자리와 보라카이 화이트 비치  드림캐처 등 이국적인 분위기로 여행자들에게 인기이다.,있음,0,11:30~22:20 (평일 브레이크타임 16:00~17:00 / 라스트오더 21:20),연중무휴,황게 퐁 커리,부챗살 쌀국수 / 분보싸오(분짜) / 시즐링 빠따 / 깐풍가지&부라타치즈 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,면류 · 분식
2863893,김마리,63207,정보없음,064-725-2248,제주특별자치도 제주시 광양14길 17-10 ,33.49716962,126.5293671,김마리는 제주시청 건너편 성환아파트 앞에 있다. 골목 안 모퉁이에 있는 매장으로 주로 포장이 많은 도민 맛집이었다가 유명 먹방 유튜버가 다녀가며 전국적으로 유명해졌다. 시그니처 메뉴는 마리김밥으로 유부를 한 시간 이상 저온에 볶아 김밥 소로 사용한다. 모둠떡볶이에는 김말이  만두  어묵  비엔나소시지  순대  계란 등 다양한 재료를 넣고 치즈를 듬뿍 올려 푸짐하다.,없음,0,09:00~20:00 (브레이크타임 15:30~16:30),월요일,마리김밥,치즈김밥 / 참치김밥 / 떡볶이 / 튀김 / 김떡순 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,면류 · 분식
2863901,곽지Bar다,63034,정보없음,010-2975-1844,제주특별자치도 제주시 곽지1길 18 ,33.44783818,126.3044628,곽지bar다는 곽지해수욕장과 일주서로 사이 골목길에 있다. 제주 구옥을 그대로 활용한 아담한 키친바로 바자리와 테이블 두 개가 있다. 다양한 세계음식을 맛볼 수 있는 퓨전음식점으로 쌀국수  동파육  문어샐러드 등으로 오너셰프가 주문 즉시 음식을 만든다. 쌀국수는 양파 단맛이 나는 진한 국물이 특징이고  문어샐러드는 지중해식으로 신선하고 상큼하다. 주변 여행지로 곽지해수욕장  한담해안산책로  금성포구 등이 있다.,가능,0,11:30~23:00 / 14:30~18:00 브레이크타임<br>22:30 라스트오더,매주 목요일,쌀국수,쌀국수 / 새우배추찜 / 열빙어구이 / 문어샐러드 / 동파육 등,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,동남아·아시안 퓨전
2863913,고토커피바,63049,정보없음,0502-1945-9665,제주특별자치도 제주시 구엄동3길 56 1층,33.4810246,126.3809026,고토커피바는 구엄포구 근처 골목길 안쪽에 있다. 가정집을 일본풍으로 개조했다. 가장 상징적인 인테리어는 커피 바 앞쪽의 통창 스테인드글라스이다. 거실이었던 곳은 커피 바가 있고 테이블이 있는 두 개의 방은 가정집처럼 깔끔하게 꾸몄다. 정원에도 테이블이 있다. 필터커피(핸드드립)와 아인슈페너가 시그니처이며  커피와 어울리는 테린느와 푸딩  쿠키가 있다. 케어 키즈존으로 운영하고 있으며  반려동물과 함께라면 테라스와 정원 테이블 이용이 가능하다. 주변 여행지로 구엄포구  돌염전  수산봉 등이 있다.,없음,0,11:00 ~19:00<br>라스트오더 18:45,연중무휴,필터커피,"테린느, 라즈베리테린느, 아메리카노 등",정보없음,정보없음,정보없음,정보없음,"부대시설:무선 인터넷
",카페,카페 · 디저트 · 베이커리
2863927,고사리커피,63355,정보없음,0507-1340-9316,제주특별자치도 제주시 중산간동로 2064 ,33.47340656,126.7640945,고사리커피는 제주의 바다와 오름만큼 아름다운 제주의 숲을 담고 있는 공간이다. 측면으로 낸 통창으로 고사리가 피어난 깊고 몽환적인 제주의 숲에 앉아 잠시 쉬어갈 수 있다. 가마솥에 덖어낸 귤피차와 스페셜티 원두의 에스프레소가 블렌딩 된 티커피인 고사리커피와 제주 수제 청귤청과 스페셜티 아메리카노가 블렌딩 된 청귤커피는 오직 이곳에서만 맛볼 수 있는 음료이다. 또 고소한 우리 쌀 누룽지와 1등급 원유 크림치즈로 만든 글루텐프리 치즈케이크와 국내산 쌀가루와 프랑스산 천연발효버터를 사용해 만든 글루텐프리 쌀 다쿠아즈도 판매하고 있다.,불가,0,11:00 ~18:00,매주 수요일,고사리커피,고사리커피 / 청귤커피 / 제주 비트차 / 누룽지 치즈케이크 / 쌀 다쿠아즈 외,정보없음,가능,가능,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2863940,52번가커피하우스,63201,정보없음,010-2000-6509,제주특별자치도 제주시 도남로 52 1층,33.49570308,126.5270118,"52번가커피하우스는 제주시 도남동에 있는 고풍스러운 카페로 제주시청 근처에서 가깝다. 수플레 팬케이크와 프랑스식 크로플을 맛볼 수 있는 곳으로 본차이나 찻잔과 접시  앤틱한 찬장  빈티지한 램프와 레이스 등으로 꾸민 아담한 카페 규모의 카페로 데이트하기 좋은 곳으로 알려져 도민들에게도 인기가 많다. 제주에서는 드물게 밤늦게까지 영업하는 곳이기도 하다. 대표 메뉴는 52번가수플레  브라운치즈 크로플  아포가토와 함께 다양한 음료와 카피가 있다. 주변 여행지로 제주도민속자연사박물관  삼성혈  제주원도신 등이 있다.
※ 반려동물 동반 불가","없음 (가게 앞 유료 주차장 이용 시 2,000원 지원)",0,11:00 ~ 22:00,매주 화요일,52번가 수플레,"런던크림커피, 브라운치즈크로플, 아메리카노, 아보가토 등",정보없음,정보없음,가능,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2864202,에두트,63069,정보없음,0507-1441-7987,제주특별자치도 제주시 우정로 36-1 ,33.4896411,126.4306898,에두트는 제철 생과일을 사용한 수제 그릭요거트와 그래놀라를 만드는 곳이다. 만나그래놀라  코코넛그래놀라 등 수제 그래놀라와 딸기  바나나  블루베리 등 생과일 토핑을 조합하여 나만의 그릭요거트를 만들어 먹을 수 있다. 또 베리플  스윗옐로  베리베리 등 다양하게 조합되어 있는 메뉴들도 따로 마련되어 있다. 음료도 생과일 에이드와 유기농 차 등 건강하고 신선한 식재료를 사용하여 제공한다.,불가,0,11:00~19:00,연중무휴,그릭요거트,그릭요거트 / 하귤에이드 / 아몬드크림라떼 / 얼그레이 레몬청 티 외,정보없음,가능,가능,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2864216,애월리순메밀막국수,63043,정보없음,064-799-4589,제주특별자치도 제주시 애월해안로 11 ,33.4656614,126.3163947,애월리순메밀막국수는 애월항 근처에 있다. '첨가물이 있을시 1억 원을 보상해 드리겠습니다.'라는 문구를 크게 써 붙이고 순 메밀 100% 막국수를 제공하는 자가제면 메밀 막국수 전문점이다. 순 메밀로 뽑은 면은 쫄깃함은 덜하지만 구수하고 잘 끊어지는 것이 특징이다. 글루텐이 첨가되지 않았고  소화가 잘되며 슴슴한 간으로 자극적이지 않다. 내부는 깔끔한 편이며 공간이 넓어 단체 방문도 가능하다. 30여 대 정도 주차할 수 있는 넉넉한 주차 공간이 있다. 주변 여행지로 애월환해장성  한담해안산책로  곽지해수욕장 등이 있다.,있음,0,09:40~20:00 (19:40 라스트오더),연중무휴,물막국수,"평양냉면, 비빔막국수, 들기름막국수, 냉소바 등",정보없음,정보없음,정보없음,정보없음,정보없음,음식점,면류 · 분식
2864237,연화키친,63036,정보없음,064-900-9733,제주특별자치도 제주시 상가로 51 ,33.44898312,126.3439927,연화키친은 제주 더럭 초등학교 근처  상가리사무소 근처에 위치하고 있다. 간판의 블록 조각  크고 작은 피규어와 블록 모형이 가득한 인테리어는 주인장의 취미가 그대로 드러나며  마당에는 언젠가 이곳에 자리 잡았다는 강아지 ‘한치’가 있다. 치즈를 가득 넣은 통오징어와 함께 즉석에서 끓여 먹는 오징어치즈떡볶이가 대표 메뉴이고  상추튀김쌈  키친크림순대는 평범한 분식에 이 집만의 특징을 살려 별미를 제공한다. 주차 공간이 넉넉한 편이다. 주변 여행지로 상가리야자숲  연화지  고내봉 등이 있다.,가능,0,10:30~20:00 (라스트오더 19:00),수요일,오징어치즈떡볶이,튀김쌈(상추튀김) / 쯔란크림순대 / 키친파스타,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,면류 · 분식
2864269,숲 제주,63167,정보없음,070-7537-3686,제주특별자치도 제주시 무근성3길 9 ,33.51377872,126.5189482,숲 제주는 제주공항 근처 무근성길에 위치하고 있다. 영국풍 가정집 인테리어로 깔끔하게 꾸민 매장에서 우럭튀김을 비롯한 퓨전 음식을 제공한다. 통 우럭튀김은 우럭 한 마리에 칼집을 넣어 통째로 튀기고 여기에 특제 소스를 뿌리고 파채를 올려 내온다. 이 밖에 부산식 쌀떡볶이  제주통한치튀김  수제흑돼지오꼬노미야끼  버터새우볶음밥 등 개성을 살린 메뉴로 여행자 사이에 인기를 얻고 있다.,공영주차장 (매장 뒷편),0,11:00~21:00 (라스트오더 20:00),"매주 금요일, 매월 마지막주 토요일",통우럭튀김,부산식 쌀떡볶이 / 제주통한치튀김 / 수제흑돼지오꼬노미야끼 / 버터새우볶음밥 외,정보없음,정보없음,정보없음,정보없음,정보없음,음식점,해산물 · 회
2864287,윤스타피자앤파스타,63363,정보없음,0507-1350-7986,제주특별자치도 제주시 문주란로1길 74-20 ,33.52524723,126.884994,윤스타피자앤파스타는 제주도에서 개그맨 윤석주씨가 직접 운영하는 화덕피자집이다. 300도의 뜨거운 화덕 안에서 2~3분 만에 빠르게 굽기 때문에 겉은 바삭하고 속은 쫄깃한 식감이다. 100% 자연산 치즈와 올리브오일  신선한 채소 등 엄선된 재료만을 사용한다. 윤스타사랑해요는 싱싱한 토마토와 루꼴라  그리고 윤스타만의 달콤한 소스가 곁들여진 이곳의 시그니처 메뉴이다. 또 제주 고사리로 만든 고사리오일파스타도 인기가 많은 메뉴 중 하나이다.,가능,0,11:30~20:00,연중무휴,윤스타사랑해요,윤스타사랑해요 / 페퍼로니피자 / 고사리파스타 / 마르게리따 외,정보없음,가능,정보없음,정보없음,"화장실:있음(남/녀 구분)
",음식점,양식 · 브런치 · 스테이크
2864309,오뚜기빵집,63611,정보없음,064-764-1888,제주특별자치도 서귀포시 태위로 129 ,33.27514625,126.6611774,오뚜기빵집은 제주 위미농협 건너편에 있다. 양배추를 많이 넣고  케첩  마요네즈 소스로 맛을 낸 일명 '사라다' 햄버거집으로 여행자들에게 소문이 나면서 빵지순례 코스로 찾아가는 옛날식 빵집이다. 요즘 유행하는 빵은 없고  맘모스빵  오꾸시  구리볼 등 이제는 이름도 낯선 옛날식 빵을 판매한다. 학교 다닐 때 매점에서 먹던 추억의 햄버거 맛으로 유명해져 제주 도두동에 2호점도 있다. 주변 여행지로 위미항  쇠소깍 등이 있다.,없음,0,10:00 ~ 20:00,연중무휴,햄버거,"맘모스빵, 초코칩빵, 구리볼, 오꾸시 등",정보없음,정보없음,정보없음,정보없음,정보없음,음식점,양식 · 브런치 · 스테이크
2864416,제삼굽,63129,정보없음,0507-1325-9230,제주특별자치도 제주시 제원길 15 1층,33.48858938,126.4895763,제삼굽은 제주시 연동에 있는 돼지고기구이 전문점이다. 간판에 ‘제주 삼춘이 굽다’라고 써 놓았듯 신선한 제주 돼지고기를 무쇠 불판에 직접 구워준다. 돼지를 키우는 축산업을 병행하고 있어 고기가 신선하다. 한라봉 청 쌈무  양파장아찌  당귀 등 셰프가 개발한 다양한 밑반찬과 소스가 제삼굽의 또 다른 별미이다. 고기를 먹고 난 후 볶음밥을 주문하면 불판 위에 밥과 김  계란물로 한라산을 표현해 줘 눈과 입이 즐겁다. 흑돼지 오겹살  백돼지 오겹살  대패 오겹살이 있다.,없음,0,16:00~03:00 (라스트오더 02:30),매주 월요일 정기휴무,흑돼지오겹살,백돼지오겹살 / 대패오겹살 / 볶음밥 외,정보없음,정보없음,정보없음,정보없음,"화장실:남녀구분
",음식점,흑돼지 · 고기구이
2864429,카페이면,63010,정보없음,0507-1444-8864,제주특별자치도 제주시 금능5길 13 1층,33.38862129,126.2265654,"카페이면은 제주시 한림읍 금능리 복지회관 부근에 있는 카페다. 핸드드립  로스터리 카페로 4가지 원두를 시향한 후 한 가지를 골라 마실 수 있다. 밀크티 역시 잎차를 블렌딩하여 제공한다. 테이블 다섯 개가 있는 작은 규모의 카페로 손님들의 조용한 휴식을 위해 5인 이상 단체 손님과 10세 이하 어린이는 입장이 불가능하다. 단  반려동물은 함께할 수 있다. 조용한 마을에 있고 내부 역시 아담하고 조용해서 혼자 방문하는 손님도 많다. 주변 여행지로 금능석물원  금능해수욕장  액티브 파크 등이 있다.
※ 반려동물 동반 가능",가능 (건너편 무료 주차장),0,주중 09:00~17:00<br>토요일 10:00~16:00,매주 일요일,브루잉커피,밀크티 / 카페라테 / 에스프레소 / 감귤착즙쥬스 등,정보없음,정보없음,정보없음,정보없음,정보없음,카페,카페 · 디저트 · 베이커리
2870495,만족한상회 중문점,63545,정보없음,064-763-1388,제주특별자치도 서귀포시 중문상로 58-5 ,33.25353103,126.4267399,만족한상회 중문점은 제주시 서귀포시 중문동  중문초등학교 근처 주택가에 있는 갈치요리 전문점이다. 대표 메뉴는 만족한상으로 당일 경매받은 싱싱한 생물 제주 은갈치의 뼈를 제거하여 순살조림으로 제공된다. 그 밖에 통갈치구이를 맛볼 수 있는 통갈치한상이 있다. 10년 이상 조리 경력을 가진 주방장의 솜씨를 맛보기 위해 많은 사람들이 찾는 맛집이다.,있음,0,09:00~21:00 (브레이크타임 15:00~17:00 / 라스트오더 20:00),연중무휴,만족한상,통갈치한상 / 갈치구이 / 제주황게장 / 고등어구이 / 성게미역국 외,정보없음,정보없음,정보없음,정보없음,"화장실:남녀구분
",음식점,해산물 · 회
2870515,경성수산,63032,정보없음,010-2772-6848,제주특별자치도 제주시 한림상로 111 ,33.40994731,126.264806,경성수산은 한림종합운동장 근처에 있다. 제주 토박이가 직접 잡은 자연산 해산물  양식 해산물 등 다양하게 준비하고 있으며 저렴하고 깨끗한 회포장 전문점이다. 식당 내에는 테이블이 4개 정도 있다. 방어  고등어  참돔 등 제철 활어를 깨끗하게 손질해 주며 딱새우도 먹기 좋게 껍질을 제거해 준다. 여행자들이 숙소로 포장해 가는 경우가 많으며  매장에서도 간단히 시식할 수 있다. 포장의 경우  1시간 이내 취식을 추천한다. 한림항  옹포항과도 가깝다.,없음,0,16:00 ~ 22:30 (라스트 오더 22:10),연중무휴,모듬회,"고등어, 대방어, 딱새우, 참돔, 광어, 돗돔 등",정보없음,정보없음,정보없음,정보없음,정보없음,음식점,해산물 · 회
2870537,귤품은흑돼지 제주공항점,63113,정보없음,010-2327-4690,제주특별자치도 제주시 도두항서길 42 ,33.506387,126.463906,귤품은흑돼지 제주공항점은 제주시 도두일동 도두 방파제 앞에 있는 흑돼지 맛집이다. 숙성한 1등급 흑돼지 전문점으로 무한리필 메뉴인 경우 오겹살  목살  아다리살  소시지 등을 제공한다. 흑돼지킹 수제버거의 경우 사이즈가 커서 2인 1버거를 추천하며 치즈를 올려 높게 부풀어 오른 치즈팡팡 계란찜은 세트메뉴에 포함되지만  단품으로도 주문할 수 있다. 해질 때 오션뷰가 아름다우며 주변 여행지로는 도두봉  무지개해안도로가 있다.,있음,0,08:00~22:00 (라스트오더 21:20),연중무휴,최고급 제주흑돼지 무한리필,"최고급 흑돼지 오겹살, 최고급 제주흑돼지 목살 등",정보없음,정보없음,가능,가능,정보없음,음식점,흑돼지 · 고기구이
2870559,금악 ㅤ__라면,63019,정보없음,0507-1490-8265,제주특별자치도 제주시 금악로 18 ,33.35868404,126.2966322,금악 ㅤㄸㅗㅅㅤㄸㅗㅅ라면은 금오름 근처에 있다. 골목식당 제주 편에서 백종원대표와 함께 개발한 ㅤㄸㅗㅅㅤㄸㅗㅅ라면이 유명한 집으로 늘 대기손님이 많다. 해물을 많이 넣는 제주 관광지의 다른 라면과 달리 파와 마늘  간 고기를 많이 넣고 얼큰하게 끓여낸 해장라면이다. 이와 곁들이는 밥으로는 모자반을 넣은 몸밥이 있으며  취향에 따라 치즈를 추가 할 수 있다. 테이블에는 라면을 맛있게 먹는 방법을 자세히 써 놓았다. 주변여행지로 금악오름  이시돌목장  테쉬폰  저지문화 예술인마을 등이 있다.,있음(골목식당 전용주차장),0,09:00 ~ 15:00,수요일,__라면,"몸밥, 치즈라면, 오뚜기밥 등",정보없음,정보없음,정보없음,"전화 예약 사절, 테이블링 앱 예약 가능",정보없음,음식점,면류 · 분식
2870589,도갈비,63089,정보없음,064-712-5330,제주특별자치도 제주시 한라대학로 85 ,33.47655444,126.4793136,도갈비는 제주시 노형동 한라대학교 근처에 있는 흑돼지구이 전문점이다. 제주산 흑돼지에 촘촘히 칼집을 내어 쫀득한 육질과 풍부한 육즙이 그대로 살아있다. 반찬은 기본 찬과 멜젓이 나오는데 고기 찍는 소스에 해당하는 멜젓이 별미이고  멜젓에 볶아먹는 볶음밥도 대표 메뉴다. 흑돼지오겹살  흑돼지 특수부위가 있고 고기폭탄된장찌개와 냉면 맛도 일품이다. 현지인들도 추천하는 맛집인 만큼 대기 손님이 많고  주차공간이 부족하다. 주변 여행지로 한라수목원  이호테우해변 등이 있다.,없음,0,12:00~22:00 (브레이크 타임 15:00~16:30 / 라스트 오더 21:00),연중무휴,흑도목,"흑돼지오겹살, 흑돼지특수부위, 도갈비, 꽃멸젓볶음밥 등",정보없음,정보없음,정보없음,정보없음,"화장실:남녀구분
",음식점,흑돼지 · 고기구이
2870596,도두후레쉬,63112,정보없음,0507-1447-1114,제주특별자치도 제주시 도공로 34 ,33.50329849,126.4658975,도두후레쉬는 제주공항 인근  이호테우 해수욕장  무지개 해안 도로에 인접한 수제 햄버거 테이크 아웃 전문점이다. 신선하고 두툼한 패티를 위해 냉동이나 해동 과정을 거치지 않고 매일 새롭게 만들어 제공한다. 소스와 버거 시즈닝을 직접 배합하여 만들고 햄버거 경쾌하여 사진을 남기기에도 좋다. 매장에 테이블은 없으며 테이크아웃 전문점이다. 메뉴는 베이컨에그버거  빅더블스파이시버거  싱글버거  불고기버거등이 있고 다양한 음료도 있다. 주변 여행지로 이호테우해면  알작지해변  도두봉  무지개해안도로 등이 있다.,가능 (가게 앞/옆),0,09:30 ~ 19:30<br>라스트오더 19:00,매주 화요일,베이컨에그버거 / 치즈폭탄버거 / 짭짤한 갈릭 포테이토,새우튀김버거 / 빅더블스파이시버거 / 한라봉에이드 / 한라봉주스 등,정보없음,정보없음,정보없음,정보없음,"부대시설:무선인터넷 
",음식점,양식 · 브런치 · 스테이크
