id,name,category,theme,address,address_detail,lat,lng,tags/0,tags/1,tags/2,tags/3,description,main_menu,opening_hours,closed,phone,theme_category,tags/4
KCLANPO23N000014821,서귀포감귤박물관아열대식물원,관광지,식물원,제주특별자치도 서귀포시 신효동  1201-3,정보없음,33.27252581,126.6084541,제주,식물원,,,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000014849,붉은오름자연휴양림,관광지,휴양림/수목원,제주특별자치도 서귀포시 표선면 가시리 산158,남조로 1487-73,33.40175444,126.6753684,남부지역,휴양림,제주,수목원,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000015002,송당본향당,관광지,일반관광지,제주특별자치도 제주시 구좌읍 송당리 산199-1,정보없음,33.46842699,126.7757082,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015056,갤러리전망대,관광지,일반관광지,제주특별자치도 서귀포시 호근동  310-1,정보없음,33.24465051,126.5434507,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015074,섭지코지자연공원,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 고성리 140,정보없음,33.42879776,126.9295858,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015107,이레다원캠핑장,관광지,캠핑장,제주특별자치도 제주시 조천읍 와흘리 523,대와상길 104-42,33.49849807,126.6414095,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000015162,인어공주촬영지,관광지,드라마/영화촬영지,제주특별자치도 제주시 우도면 연평리 307,정보없음,33.49898631,126.9698857,제주,드라마,영화촬영지,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000015197,올레바당체험마을,관광지,일반관광지,제주특별자치도 제주시 한림읍 수원리 724-5,정보없음,33.42508259,126.264321,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015214,이중섭문화거리,관광지,먹거리/패션거리,제주특별자치도 서귀포시 서귀동  512-2,정보없음,33.24547423,126.5642886,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000015258,제주코코몽에코파크,관광지,테마공원/대형놀이공원,제주특별자치도 서귀포시 남원읍 남원리 2380,태위로 536,33.27456701,126.7062825,남부지역,대형놀이공원,제주,테마공원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000015259,중문랜드,관광지,일반관광지,제주특별자치도 서귀포시 상예동  2802,소보리당로164번길 62,33.2637098,126.3857578,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015331,박수기정,관광지,일반관광지,제주특별자치도 서귀포시 안덕면 감산리 982-2,정보없음,33.23719491,126.3613547,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015366,글라스힐링파크,관광지,일반관광지,제주특별자치도 제주시 노형동  242-1,1100로 3049,33.45840302,126.485025,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015368,레일바이크,관광지,일반관광지,제주특별자치도 제주시 구좌읍 종달리 4639,용눈이오름로 641,33.46433128,126.836623,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015369,제주올레19,관광지,일반관광지,제주특별자치도 제주시 조천읍 조천리 1156,신북로 303,33.53981728,126.6419385,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015370,제주올레20,관광지,일반관광지,제주특별자치도 제주시 구좌읍 김녕리 4074,정보없음,33.55742098,126.744984,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015371,제주올레21,관광지,일반관광지,제주특별자치도 제주시 구좌읍 세화리 45659,해녀박물관길 19,33.52267703,126.862576,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015425,상추자전망대,관광지,일반관광지,제주특별자치도 제주시 추자면 대서리 산175,정보없음,33.96394239,126.2901692,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015461,도두잠수함,관광지,일반관광지,제주특별자치도 제주시 도두일동  257498,도두항길 26,33.50682008,126.4669776,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015526,김경숙해바라기,관광지,일반관광지,제주특별자치도 제주시 회천동  391,번영로 854-1,33.47741813,126.6275884,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015527,정방폭포관광안내소,관광지,관광안내소/매표소,제주특별자치도 서귀포시 동홍동  279-7,칠십리로214번길 31,33.24476464,126.573732,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000015660,별내린전망대,관광지,일반관광지,제주특별자치도 서귀포시 색달동  379124,정보없음,33.24765639,126.4167389,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015670,제주김성룡승마트래킹,관광지,일반관광지,제주특별자치도 제주시 애월읍 유수암리 888,정보없음,33.43085327,126.4072408,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015680,잉개정자,관광지,일반관광지,제주특별자치도 서귀포시 대정읍 가파리 570-4,가파로 44,33.16464023,126.2718111,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015734,제주디엠씨,관광지,관광안내소/매표소,제주특별자치도 제주시 연동  271-3,신광로 17,33.49060366,126.4904019,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000015735,한마음체험농원,관광지,관광농원/허브마을,제주특별자치도 서귀포시 성산읍 수산리 278,서성일로 1063,33.44415254,126.8922688,허브마을,제주,동부지역,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000015736,한담해변,관광지,해수욕장,제주특별자치도 제주시 애월읍 애월리 ,정보없음,33.46221429,126.3101513,해수욕장,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,바다,
KCLANPO23N000015820,천상연폭포,관광지,폭포/계곡,제주특별자치도 서귀포시 색달동  540927,색달로189번길 27,33.25437868,126.4184459,폭포,계곡,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,산,
KCLANPO23N000015833,베니스랜드,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 난산리 2570,서성일로 474,33.4153736,126.8407154,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000015875,귤빛캠핑장,관광지,캠핑장,제주특별자치도 제주시 조천읍 대흘리 187-3,정보없음,33.50408299,126.6734529,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000015940,함덕캠핑스타카라반,관광지,캠핑장,제주특별자치도 제주시 조천읍 함덕리 산4,정보없음,33.54410168,126.6750506,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000015965,벨리타캠핑장,관광지,캠핑장,제주특별자치도 제주시 조천읍 선흘리 351091,중산간동로 1194,33.50777323,126.6979469,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000015993,광령리지석묘,관광지,유명사적/유적지,제주특별자치도 제주시 애월읍 광령리 1665,정보없음,33.4757191,126.4376458,유명사적,제주,서부지역,유적지,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000016005,남원올레탐방안내센터,관광지,관광안내소/매표소,제주특별자치도 서귀포시 남원읍 남원리 33390,남태해안로 140,33.27787442,126.7196879,남부지역,제주,관광안내소,매표소,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,바다 전망
KCLANPO23N000016050,종달고망난돌쉼터,관광지,유명관광지,제주특별자치도 제주시 구좌읍 종달리 112-4,정보없음,33.51020292,126.9069079,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000016052,뽀빠이돌공원,관광지,일반관광지,제주특별자치도 서귀포시 회수동  576,정보없음,33.25192893,126.4456041,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000016110,짚라인제주,관광지,일반관광지,제주특별자치도 제주시 조천읍 선흘리 600,선교로 117,33.48690456,126.706032,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000016144,추사유배길인연의길,관광지,유명관광지,제주특별자치도 서귀포시 안덕면 서광리 산50-8,정보없음,33.3049319,126.2881999,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000016317,정의현객사,관광지,고택/생가/민속마을,제주특별자치도 서귀포시 표선면 성읍리 875,성읍정의현로34번길 5월 14일,33.38716342,126.8014132,민속마을,고택,남부지역,제주,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,생가
KCLANPO23N000016467,표선카라반,관광지,캠핑장,제주특별자치도 서귀포시 표선면 표선리 423-2,표선백사로 176,33.33055714,126.8377267,남부지역,제주,캠핑장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000016468,대천야유회구장야영장,관광지,야영장,제주특별자치도 제주시 구좌읍 송당리 2657,정보없음,33.43352991,126.7520365,동부지역,제주,야영장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000016521,롯데호텔제주캠핑존,관광지,캠핑장,제주특별자치도 서귀포시 색달동  3039-57,정보없음,33.24618114,126.4110133,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000016533,황우치해변,관광지,해수욕장,제주특별자치도 서귀포시 안덕면 사계리 ,정보없음,33.2373502,126.3174704,해수욕장,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,바다,
KCLANPO23N000016616,제주성서식물원비블리아,관광지,식물원,제주특별자치도 제주시 한림읍 상명리 279-3,정보없음,33.35603984,126.2753304,서부지역,제주,식물원,,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000016618,안트레,관광지,관광안내소/매표소,제주특별자치도 제주시 애월읍 유수암리 1178-1,녹고메길 165,33.40595072,126.4079737,매표소,서부지역,제주,관광안내소,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000016681,모진이해수욕장,관광지,해수욕장,제주특별자치도 제주시 추자면 신양리 ,정보없음,33.94580251,126.3342938,해수욕장,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,바다,
KCLANPO23N000016879,정모시쉼터,관광지,일반관광지,제주특별자치도 서귀포시 서귀동  962,소암로 28,33.2466957,126.5717936,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000016910,평대해수욕장,관광지,해수욕장,제주특별자치도 제주시 구좌읍 평대리 ,정보없음,33.53375666,126.8409403,동부지역,해수욕장,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,바다,
KCLANPO23N000016917,오일장개발,관광지,기타,제주특별자치도 서귀포시 표선면 표선리 629-1,표선중앙로 84,33.32581439,126.8329164,남부지역,N,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000016984,한라산전망대,관광지,일반관광지,제주특별자치도 서귀포시 색달동  2937,정보없음,33.24843662,126.4159903,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000017132,하늘아래수목원,관광지,휴양림/수목원,제주특별자치도 서귀포시 서홍동  2590,호근북로 368,33.28570143,126.5333405,휴양림,제주,수목원,,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000017158,제주오션파크,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 시흥리 ,정보없음,33.4794415,126.9135853,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000017202,수산본향당,관광지,유명사적/유적지,제주특별자치도 서귀포시 성산읍 수산리 451,산성효자로 228-27,33.45144212,126.8930968,유명사적,제주,동부지역,유적지,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000017240,제주올레1코스안내소,관광지,관광안내소/매표소,제주특별자치도 서귀포시 성산읍 시흥리 279413,시흥상동로53번길 88-46,33.47459881,126.8859021,동부지역,매표소,제주,관광안내소,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000017531,동백동산탐방안내소,관광지,관광안내소/매표소,제주특별자치도 제주시 조천읍 선흘리 924,동백로 77,33.50970158,126.7156707,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000017689,한동환해장성,관광지,유명사적/유적지,제주특별자치도 제주시 구좌읍 한동리 1696-9,정보없음,33.55035553,126.8288695,유명사적,제주,동부지역,유적지,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000017746,비체올린,관광지,캠핑장,제주특별자치도 제주시 한경면 판포리 725-1,판조로 253-6,33.34974092,126.2185801,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000017747,캠파제주,관광지,캠핑장,제주특별자치도 서귀포시 상효동  1116-1,516로 574-23,33.29852388,126.6010183,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000017756,유채꽃프라자,관광지,일반관광지,제주특별자치도 서귀포시 표선면 가시리 3665-85,녹산로 464-65,33.39375139,126.7317322,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000017784,신대산전망터,관광지,일반관광지,제주특별자치도 제주시 추자면 예초리 산7,정보없음,33.9547219,126.3408861,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000017850,동백동산,관광지,일반관광지,제주특별자치도 제주시 조천읍 선흘리 산20,정보없음,33.51100432,126.7148727,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000017875,한라봉체험농장,관광지,관광농원/허브마을,제주특별자치도 서귀포시 호근동  1499-1,일주동로 8987,33.24789512,126.5325737,허브마을,제주,관광농원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000017909,한국성경식물원,관광지,식물원,제주특별자치도 서귀포시 성산읍 난산리 2219,정보없음,33.42140701,126.8558683,동부지역,제주,식물원,,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000017911,에코피아테마파크,관광지,테마공원/대형놀이공원,제주특별자치도 제주시 애월읍 소길리 155-101,평화로 2157,33.4124581,126.3920847,대형놀이공원,제주,서부지역,테마공원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000017928,회천체험캠핑장,관광지,캠핑장,제주특별자치도 제주시 회천동  2307,중산간동로 203,33.50368549,126.6103081,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000017944,서문가구거리,관광지,먹거리/패션거리,제주특별자치도 제주시 용담일동  284-7,정보없음,33.51040954,126.5148018,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000017947,해품은체험농장,관광지,관광농원/허브마을,제주특별자치도 서귀포시 성산읍 수산리 279-3,서성일로 1073,33.44435334,126.8933413,허브마을,제주,동부지역,관광농원,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000017996,수월봉탐방안내소,관광지,관광안내소/매표소,제주특별자치도 제주시 한경면 고산리 648216,정보없음,33.29899241,126.1679797,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000018001,제주도세계지질공원,관광지,테마공원/대형놀이공원,제주특별자치도 제주시 조천읍 선흘리 478,선교로 569-36,33.45701104,126.7148456,대형놀이공원,제주,테마공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000018015,가시리국산화풍력발전단지,관광지,일반관광지,제주특별자치도 서귀포시 표선면 가시리 3840,정보없음,33.39016246,126.7338939,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018034,제주돌하르방캠핑장,관광지,캠핑장,제주특별자치도 제주시 한경면 청수리 2130,낙수로 271-40,33.3238526,126.2389862,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000018197,아랑조을맛거리,관광지,먹거리/패션거리,제주특별자치도 서귀포시 서귀동  294-2,중앙로47번길 1,33.24869131,126.5613439,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000018214,제주한림용암동굴지대,관광지,천연기념물,제주특별자치도 제주시 한림읍 협재리 617,정보없음,33.3692414,126.2587462,천연기념물,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000018217,중엄리새물,관광지,일반관광지,제주특별자치도 제주시 애월읍 신엄리 929-2,애월해안로 620,33.47844297,126.3692717,일반관광지,제주,서부지역,바다 전망,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018252,제주플래티늄카라반,관광지,캠핑장,제주특별자치도 제주시 애월읍 하귀2리 1806-2,하귀미수포길 5월 8일,33.48344471,126.4014065,제주,서부지역,캠핑장,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000018253,영프라자,관광지,일반유원지/일반놀이공원,제주특별자치도 제주시 건입동  1442,임항로 17,33.51692277,126.5271469,일반유원지,제주,일반놀이공원,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000018267,컨테이너야드협재타운,관광지,일반관광지,제주특별자치도 제주시 한림읍 협재리 2447-27,한림로 335,33.39363526,126.2402701,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018279,제주곶자왈도립공원탐방안내소,관광지,관광안내소/매표소,제주특별자치도 서귀포시 대정읍 보성리 산1,에듀시티로 178,33.28322739,126.2735859,매표소,제주,관광안내소,,정보없음,정보없음,정보없음,정보없음,정보없음,관광안내소/매표소,
KCLANPO23N000018371,거상김만덕객주터,관광지,유명사적/유적지,제주특별자치도 제주시 건입동  984-41,임항로 68,33.51641432,126.5319882,유명사적,제주,유적지,,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000018481,혼인지축제,관광지,지역축제,제주특별자치도 서귀포시 성산읍 온평리 1700,정보없음,33.41584251,126.8944079,동부지역,제주,지역축제,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000018495,제주레저스포츠대축제,관광지,지역축제,제주특별자치도 제주시 건입동  1444,중앙로 1,33.51804056,126.5266377,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000018567,제주성산일출축제,관광지,지역축제,제주특별자치도 서귀포시 성산읍 성산리 85,정보없음,33.46221309,126.9368554,동부지역,제주,지역축제,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000018605,한라산트래킹,관광지,일반관광지,제주특별자치도 제주시 조천읍 교래리 산137-2,정보없음,33.37970858,126.5762391,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018614,비자림로,관광지,일반관광지,제주특별자치도 제주시 구좌읍 송당리 161074,정보없음,33.44340177,126.7541031,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018622,돔베낭길,관광지,일반관광지,제주특별자치도 서귀포시 호근동  332-5,정보없음,33.2403409,126.5448249,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018623,월대,관광지,일반관광지,제주특별자치도 제주시 외도이동  230-1,정보없음,33.49284413,126.4361845,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018626,제주올레22,관광지,일반관광지,제주특별자치도 제주시 우도면 연평리 1737-14,우도해안길 73,33.49298203,126.9511591,일반관광지,제주,바다 전망,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018627,제주올레23,관광지,일반관광지,제주특별자치도 제주시 추자면 대서리 147-2,정보없음,33.96259689,126.2944902,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018662,충혼탑,관광지,비/탑/문/각,제주특별자치도 제주시 노형동  3834,정보없음,33.41222793,126.4963644,문,비,제주,각,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,탑
KCLANPO23N000018679,동홍동솔오름전망대,관광지,일반관광지,제주특별자치도 서귀포시 동홍동  91313,정보없음,33.29161672,126.5558875,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018704,광치기해변,관광지,해수욕장,제주특별자치도 서귀포시 성산읍 고성리 ,정보없음,33.45188359,126.9243921,동부지역,해수욕장,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,바다,
KCLANPO23N000018706,성산환해장성,관광지,유명사적/유적지,제주특별자치도 서귀포시 성산읍 신산리 ,정보없음,33.38875108,126.8946309,유명사적,제주,동부지역,유적지,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000018707,한라산국립공원성판악탐방로,관광지,일반관광지,제주특별자치도 제주시 조천읍 교래리 산137-24,516로 1865,33.38481237,126.6191127,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018725,차귀도유람선,관광지,일반관광지,제주특별자치도 제주시 한경면 고산리 627002,노을해안로 1161,33.30932188,126.1651698,일반관광지,제주,바다 전망,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018746,애월돌고래전망대,관광지,일반관광지,제주특별자치도 제주시 애월읍 신엄리 303243,정보없음,33.47843249,126.36361,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018753,솔트리감성수목원,관광지,휴양림/수목원,제주특별자치도 제주시 구좌읍 송당리 245080,번영로 2063,33.4341142,126.7429274,동부지역,휴양림,제주,수목원,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000018779,고평오가옥,관광지,유명사적/유적지,제주특별자치도 서귀포시 표선면 성읍리 859,성읍정의현로34번길 5월 3일,33.38587117,126.8016816,유명사적,남부지역,제주,유적지,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000018812,구엄어촌체험마을,관광지,팜스테이,제주특별자치도 제주시 애월읍 구엄리 607-4,애월해안로 715-1,33.48419174,126.3773834,팜스테이,제주,서부지역,바다 전망,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000018910,성읍랜드,관광지,일반관광지,제주특별자치도 서귀포시 표선면 성읍리 52963,번영로 2650,33.39857711,126.7872971,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000018928,골목길갤러리,관광지,먹거리/패션거리,제주특별자치도 제주시 외도일동  538-6,우정로16길 30,33.48612302,126.4275812,패션거리,먹거리,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,기타,
KCLANPO23N000018959,제주스위스마을,관광지,팜스테이,제주특별자치도 제주시 조천읍 와산리 1559-1,함와로 566-29,33.49444768,126.6770422,팜스테이,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000019013,김기량순교현양비,관광지,비/탑/문/각,제주특별자치도 제주시 조천읍 함덕리 940-2,일주동로 1216,33.53690839,126.6708098,문,비,제주,각,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,탑
KCLANPO23N000019117,폴리파크,관광지,일반관광지,제주특별자치도 제주시 애월읍 어음리 3912,산록서로 18,33.38599208,126.3754179,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000019123,오늘은카트,관광지,일반관광지,제주특별자치도 서귀포시 표선면 성읍리 108480,중산간동로 4778,33.38123862,126.790403,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000019135,삼사석지,관광지,비/탑/문/각,제주특별자치도 제주시 화북일동  1380-1,정보없음,33.52102968,126.5738739,문,비,제주,각,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,탑
KCLANPO23N000019199,제주모슬포알뜨르비행장일제지하벙커,관광지,일반관광지,제주특별자치도 서귀포시 대정읍 상모리 1670,정보없음,33.20431892,126.2715847,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000019247,클럽다인리조트카라반,관광지,캠핑장,제주특별자치도 제주시 애월읍 고내리 79-27,애월해안로 400-9,33.47168792,126.3510598,바다 전망,제주,서부지역,캠핑장,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000019281,무병장수테마파크,관광지,일반관광지,제주특별자치도 제주시 애월읍 어음리 476,어음13길 196-11,33.3953304,126.3603837,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000019290,제주마테마파크,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 난산리 260451,서성일로 500-8,33.41785147,126.8419583,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000019293,참귀한농장,관광지,팜스테이,제주특별자치도 서귀포시 성산읍 온평리 2454,정보없음,33.40280314,126.8838855,동부지역,팜스테이,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000019294,내통우물,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 온평리 855-3,온평상하로 57,33.40690339,126.9016978,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000019295,녹색농촌체험마을,관광지,정보화마을,제주특별자치도 서귀포시 성산읍 온평리 956-1,환해장성로 549,33.40525404,126.903771,동부지역,제주,정보화마을,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000019297,서귀포치유의숲,관광지,휴양림/수목원,제주특별자치도 서귀포시 호근동  산1,산록남로 2271,33.29199078,126.5269492,휴양림,제주,수목원,,정보없음,정보없음,정보없음,정보없음,정보없음,자연경관,
KCLANPO23N000019298,골체오름캠핑장,관광지,캠핑장,제주특별자치도 제주시 조천읍 선흘리 1858-1,번영로 1648-41,33.45157167,126.7049164,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
KCLANPO23N000019299,할리데이카라반,관광지,캠핑장,제주특별자치도 제주시 한경면 저지리 3267,녹차분재로 354,33.30835191,126.2814735,제주,캠핑장,,,정보없음,정보없음,정보없음,정보없음,정보없음,체험/레저,
